0	7.6036036036	0.95045045045	131
4	13.7207207207	1.71509009009	72
8	8.97297297297	1.12162162162	111
12	9.28828828829	1.16103603604	107
16	12.1981981982	1.52477477477	81
20	13.1891891892	1.64864864865	75
24	16.6396396396	2.07995495495	60
28	26.8378378378	3.35472972973	37
32	47.036036036	5.8795045045	21
