4	1	7.550841	144	0.131519	0.229207	26.600979
4	16	5.570073	280	0.073262	0.011524	873.592179
4	256	5.652990	207	0.097369	0.062034	10507.639398
4	4096	5.816762	223	0.092863	0.048344	176441.628148
4	65536	9.705754	145	0.131678	0.081029	2008865.690471
4	1048576	9.767755	63	0.397744	0.166839	10539377.329045
