32	1	10.901701	2166	0.076990	0.022494	415.764672
32	16	9.593726	2019	0.079449	0.034035	6421.978404
32	256	10.192810	1976	0.095569	0.059421	85791.562073
32	4096	17.150950	1631	0.103970	0.086895	1261759.758477
32	65536	6.566357	1448	0.119722	0.066904	17525920.676623
32	1048576	13.855989	644	0.440989	0.220421	75788713.109715
