96	1048576	23.595215	887	0.989545	0.454469	101066209.636816
96	2097152	33.533999	662	2.314655	0.794664	86597864.783719
96	4194304	64.350589	575	3.860661	1.395939	104518678.031346
96	8388608	81.331076	347	8.010419	2.257544	100460568.784315
96	12582912	185.733011	426	15.183874	8.010953	78596847.416832
96	16777216	252.176551	340	25.561107	10.363305	62167135.878556
