0	11.9818181818	0.374431818182	83
4	12.2702702703	0.383445945946	81
8	13.2702702703	0.414695945946	75
12	15.6846846847	0.490146396396	63
16	23.6306306306	0.738457207207	42
20	23.009009009	0.719031531532	43
24	29.4954954955	0.921734234234	33
28	40.4954954955	1.26548423423	24
32	63.1621621622	1.97381756757	15
