0	8.1981981982	1.02477477477	121
4	7.87387387387	0.984234234234	126
8	7.57657657658	0.947072072072	131
12	9.31531531532	1.16441441441	107
16	14.6756756757	1.83445945946	68
20	14.2252252252	1.77815315315	70
24	17.4144144144	2.1768018018	57
28	28.3423423423	3.54279279279	35
32	39.1981981982	4.89977477477	25
