0	33.4234234234	4.17792792793	119
4	30.3963963964	3.79954954955	131
8	33.1363636364	4.14204545455	120
12	35.2342342342	4.40427927928	113
16	56.1261261261	7.01576576577	71
20	49.2702702703	6.15878378378	81
24	47.3783783784	5.9222972973	84
28	44.8558558559	5.60698198198	89
32	35.2612612613	4.40765765766	113
